bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin
2496;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2497;1;41.25;31.88;0;0;35;1;0;345;35;1.1;0.9
2498;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2499;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2500;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2501;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2502;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2503;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2504;1;391.99;-28.93;0;0;35;1;0;500;35;1.1;0.9
2505;1;453.65;-114.4;0;0;35;1;0;500;35;1.1;0.9
2506;2;0.23;-1.54;0;-26.25;35;1;0;500;35;1.1;0.9
2507;1;0.1;-1.72;0;0;35;1;0;500;35;1.1;0.9
2508;1;0.47;-1.4;0;0;35;1;0;500;35;1.1;0.9
2509;1;242.4;0.17;0;0;35;1;0;345;35;1.1;0.9
2510;2;774.71;17.88;0;0;36;1;0;500;36;1.1;0.9
2511;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2512;1;0.22;-16.94;0;0;36;1;0;345;36;1.1;0.9
2513;2;90.37;-27.13;0;0;36;1;0;500;36;1.1;0.9
2514;1;0.17;-25.17;0;0;36;1;0;345;36;1.1;0.9
2515;1;181.7;-22.49;0;0;36;1;0;500;36;1.1;0.9
2516;1;0.38;-139.77;0;-17.16;36;1;0;500;36;1.1;0.9
2517;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2518;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2519;1;-22.07;-15.82;0;0;36;1;0;345;36;1.1;0.9
2520;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2521;1;160.96;4.4;0;0;36;1;0;500;36;1.1;0.9
2522;2;0.34;-25.76;0;0;36;1;0;500;36;1.1;0.9
2523;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2524;2;0;0;0;-25.41;36;1;0;500;36;1.1;0.9
2525;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2526;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2527;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2528;1;333.82;-13.2;0;0;36;1;0;345;36;1.1;0.9
2529;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2530;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2531;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2532;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2533;1;1.04;72.72;0;0;36;1;0;500;36;1.1;0.9
2534;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2535;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2536;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2537;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2538;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2539;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2540;1;0.86;45.22;0;0;36;1;0;500;36;1.1;0.9
2541;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2542;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2543;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2544;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2545;1;0.11;-39.48;0;10.29;36;1;0;500;36;1.1;0.9
2546;1;0.1;-5.97;0;0;36;1;0;345;36;1.1;0.9
2547;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2548;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2549;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2550;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2551;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2552;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2553;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2554;1;191.07;-74.94;0;0;36;1;0;500;36;1.1;0.9
2555;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2556;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2557;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2558;2;0;0;0;0;36;1;0;20;36;1.1;0.9
2559;1;0.1;-10.56;0;0;36;1;0;345;36;1.1;0.9
2560;1;0.1;-3.41;0;0;37;1;0;138;37;1.1;0.9
2561;1;81.89;5.99;0;0;37;1;0;500;37;1.1;0.9
2562;1;131.75;19.87;0;0;37;1;0;138;37;1.1;0.9
2563;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2564;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2565;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2566;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2567;1;18.3;-27.22;0;0;37;1;0;500;37;1.1;0.9
2568;1;25;-1.13;0;0;37;1;0;138;37;1.1;0.9
2569;1;48.8;6.78;0;0;37;1;0;138;37;1.1;0.9
2570;1;523.88;41.2;0;0;37;1;0;500;37;1.1;0.9
2571;1;62.7;5.78;0;0;37;1;0;138;37;1.1;0.9
2572;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2573;1;35.36;-32.3;0;-338.72;37;1;0;500;37;1.1;0.9
2574;2;0;0;0;0;37;1;0;19;37;1.1;0.9
2575;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2576;2;0;0;0;0;37;1;0;500;37;1.1;0.9
2577;2;0;0;0;0;37;1;0;500;37;1.1;0.9
2578;1;0.1;-5.46;0;0;37;1;0;138;37;1.1;0.9
2579;2;153.5;14.11;0;2.12;37;1;0;138;37;1.1;0.9
2580;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2581;2;0;0;0;0;37;1;0;500;37;1.1;0.9
2582;1;55.7;5.28;0;0;37;1;0;138;37;1.1;0.9
2583;1;16.7;1.53;0;0;37;1;0;138;37;1.1;0.9
2584;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2585;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2586;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2587;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2588;2;0;0;0;13.44;37;1;0;500;37;1.1;0.9
2589;1;125.4;14.69;0;0;37;1;0;138;37;1.1;0.9
2590;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2591;2;0;0;0;0;37;1;0;0.4;37;1.1;0.9
2592;1;114.2;-41.61;0;0;37;1;0;500;37;1.1;0.9
2593;1;45.78;-26.19;0;0;37;1;0;500;37;1.1;0.9
2594;2;0;0;0;0;37;1;0;15.75;37;1.1;0.9
2595;1;188.1;20.95;0;0;37;1;0;138;37;1.1;0.9
2596;1;110.9;-14.4;0;0;37;1;0;500;37;1.1;0.9
2597;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2598;2;0.1;-10.34;0;0;37;1;0;500;37;1.1;0.9
2599;1;37.6;3.16;0;0;37;1;0;138;37;1.1;0.9
2600;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2601;1;0.1;-0.39;0;0;37;1;0;138;37;1.1;0.9
2602;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2603;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2604;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2605;1;0.1;-2.53;0;0;37;1;0;138;37;1.1;0.9
2606;1;153.3;11.8;0;0;37;1;0;138;37;1.1;0.9
2607;1;30.6;1.48;0;0;37;1;0;138;37;1.1;0.9
2608;1;191.39;-2.28;0;0;37;1;0;138;37;1.1;0.9
2609;2;0;0;0;0;37;1;0;500;37;1.1;0.9
2610;1;112.1;15.11;0;0;37;1;0;138;37;1.1;0.9
2611;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2612;1;118.4;-24.62;0;0;37;1;0;138;37;1.1;0.9
2613;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2614;1;0.1;4.4;0;0;37;1;0;500;37;1.1;0.9
2615;1;82.6;11.32;0;0;37;1;0;138;37;1.1;0.9
2616;1;118.4;14.33;0;0;37;1;0;138;37;1.1;0.9
2617;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2618;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2619;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2620;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2621;1;13.9;-1.5;0;0;37;1;0;138;37;1.1;0.9
2622;1;115;12.46;0;0;37;1;0;138;37;1.1;0.9
2623;1;234.2;32.42;0;0;37;1;0;138;37;1.1;0.9
2624;2;0;0;0;0;37;1;0;20;37;1.1;0.9
2625;2;0;0;0;0;37;1;0;20;37;1.1;0.9
2626;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2627;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2628;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2629;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2630;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2631;2;0;0;0;0;37;1;0;500;37;1.1;0.9
2632;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2633;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2634;2;90.5;-88.3;0;-317.69;37;1;0;500;37;1.1;0.9
2635;1;0.1;-5.66;0;0;37;1;0;138;37;1.1;0.9
2636;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2637;1;204;26.72;0;0;37;1;0;138;37;1.1;0.9
2638;1;0.1;-7.3;0;0;37;1;0;138;37;1.1;0.9
2639;2;0;0;0;0;37;1;0;10.5;37;1.1;0.9
2640;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2641;2;0;0;0;0;37;1;0;10.5;37;1.1;0.9
2642;2;0;0;0;0;37;1;0;500;37;1.1;0.9
2643;1;413;-361.88;0;0;37;1;0;500;37;1.1;0.9
2644;2;0;0;0;0;37;1;0;10.5;37;1.1;0.9
2645;2;0;0;0;0;37;1;0;15.75;37;1.1;0.9
2646;1;0.1;-5.63;0;0;37;1;0;138;37;1.1;0.9
2647;2;0;0;0;0;37;1;0;15.75;37;1.1;0.9
2648;1;336.39;32.42;0;0;37;1;0;500;37;1.1;0.9
2649;2;0;0;0;0;37;1;0;500;37;1.1;0.9
2650;1;0.1;-16.87;0;0;37;1;0;138;37;1.1;0.9
2651;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2652;2;0;0;0;0;37;1;0;15.75;37;1.1;0.9
2653;1;0.1;-11.9;0;0;37;1;0;138;37;1.1;0.9
2654;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2655;1;163.1;19.84;0;0;37;1;0;138;37;1.1;0.9
2656;2;0;0;0;0;37;1;0;10.5;37;1.1;0.9
2657;1;82.6;9.95;0;0;37;1;0;138;37;1.1;0.9
2658;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2659;1;345.18;3.83;0;0;37;1;0;138;37;1.1;0.9
2660;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2661;2;0;0;0;0;37;1;0;10.5;37;1.1;0.9
2662;2;0;0;0;0;37;1;0;15.75;37;1.1;0.9
2663;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2664;1;185.6;-6.38;0;0;37;1;0;138;37;1.1;0.9
2665;2;0;0;0;-170.9;37;1;0;500;37;1.1;0.9
2666;1;0.1;-3.36;0;0;37;1;0;138;37;1.1;0.9
2667;1;233.8;32.18;0;0;37;1;0;138;37;1.1;0.9
2668;1;67.5;-16.9;0;0;37;1;0;500;37;1.1;0.9
2669;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2670;1;71.3;21.92;0;0;37;1;0;138;37;1.1;0.9
2671;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2672;2;0;0;0;0;37;1;0;10.5;37;1.1;0.9
2673;1;34.9;-0.14;0;0;37;1;0;138;37;1.1;0.9
2674;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2675;1;210.7;-86.98;0;0;37;1;0;500;37;1.1;0.9
2676;2;0;0;0;0;37;1;0;19;37;1.1;0.9
2677;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2678;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2679;1;0.1;-8.78;0;0;37;1;0;138;37;1.1;0.9
2680;2;0;0;0;0;37;1;0;500;37;1.1;0.9
2681;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2682;2;0;0;0;0;37;1;0;15.75;37;1.1;0.9
2683;1;0.1;1.9;0;0;37;1;0;500;37;1.1;0.9
2684;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2685;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2686;1;154.2;9.9;0;0;37;1;0;138;37;1.1;0.9
2687;1;85.33;10.54;0;0;37;1;0;138;37;1.1;0.9
2688;1;0.1;-10.44;0;0;37;1;0;138;37;1.1;0.9
2689;1;0.1;-2.28;0;0;37;1;0;138;37;1.1;0.9
2690;2;0;0;0;0;37;1;0;138;37;1.1;0.9
2691;1;153.7;4.19;0;0;37;1;0;138;37;1.1;0.9
2692;1;139.1;3.66;0;0;37;1;0;500;37;1.1;0.9
2693;2;0;0;0;0;37;1;0;10.5;37;1.1;0.9
2694;1;13.9;-0.15;0;0;37;1;0;138;37;1.1;0.9
2695;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2696;1;0.1;-6.34;0;0;37;1;0;500;37;1.1;0.9
2697;1;27.9;-2.41;0;0;37;1;0;138;37;1.1;0.9
2698;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2699;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2700;1;34.9;3.26;0;0;37;1;0;138;37;1.1;0.9
2701;1;92.4;12.44;0;0;37;1;0;138;37;1.1;0.9
2702;2;0;0;0;0;37;1;0;500;37;1.1;0.9
2703;1;117.6;6.15;0;0;37;1;0;138;37;1.1;0.9
2704;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2705;1;85.9;9.43;0;0;37;1;0;138;37;1.1;0.9
2706;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2707;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2708;2;0;0;0;0;37;1;0;10.5;37;1.1;0.9
2709;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2710;1;0.1;-7.49;0;0;37;1;0;500;37;1.1;0.9
2711;2;0;0;0;0;37;1;0;15.75;37;1.1;0.9
2712;2;0.1;-7.23;0;0;37;1;0;500;37;1.1;0.9
2713;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2714;1;236.6;33.56;0;0;37;1;0;138;37;1.1;0.9
2715;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2716;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2717;2;0.1;-10.34;0;0;37;1;0;500;37;1.1;0.9
2718;1;32.1;1.68;0;0;37;1;0;138;37;1.1;0.9
2719;2;0;0;0;0;37;1;0;0.4;37;1.1;0.9
2720;1;69.7;8.38;0;0;37;1;0;138;37;1.1;0.9
2721;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2722;1;208.9;28.38;0;0;37;1;0;138;37;1.1;0.9
2723;1;0.1;-14.06;0;7.9;37;1;0;500;37;1.1;0.9
2724;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2725;2;0;0;0;0;37;1;0;500;37;1.1;0.9
2726;2;223.1;8.22;0;0;37;1;0;138;37;1.1;0.9
2727;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2728;2;0;0;0;0;37;1;0;10.5;37;1.1;0.9
2729;1;140.6;6.29;0;0;37;1;0;138;37;1.1;0.9
2730;1;7;-0.51;0;0;37;1;0;138;37;1.1;0.9
2731;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2732;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2733;2;0;0;0;0;37;1;0;10.5;37;1.1;0.9
2734;2;0;0;0;-8.46;37;1;0;500;37;1.1;0.9
2735;1;0.1;-3.28;0;0;37;1;0;138;37;1.1;0.9
2736;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2737;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2738;2;0;0;0;0;37;1;0;138;37;1.1;0.9
2739;1;316.1;29.8;0;0;37;1;0;500;37;1.1;0.9
2740;2;0;0;0;0;37;1;0;6.3;37;1.1;0.9
2741;1;0.1;-1.74;0;0;37;1;0;138;37;1.1;0.9
2742;1;344.62;29.38;0;0;37;1;0;138;37;1.1;0.9
2743;2;0;0;0;0;37;1;0;15.75;37;1.1;0.9
2744;1;0.1;-1.57;0;0;37;1;0;138;37;1.1;0.9
2745;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2746;2;0;0;0;0;37;1;0;19;37;1.1;0.9
2747;2;0.28;-31.72;0;-52.45;37;1;0;500;37;1.1;0.9
2748;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2749;2;0;0;0;0;37;1;0;15.75;37;1.1;0.9
2750;1;66.4;5.05;0;5.74;37;1;0;138;37;1.1;0.9
2751;2;190.26;21.55;0;0;37;1;0;138;37;1.1;0.9
2752;1;107.9;-84.22;0;0;37;1;0;500;37;1.1;0.9
2753;2;0;0;0;0;37;1;0;10.5;37;1.1;0.9
2754;1;50.2;5.32;0;0;37;1;0;138;37;1.1;0.9
2755;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2756;1;19.4;-0.83;0;0;37;1;0;138;37;1.1;0.9
2757;2;0;0;0;0;37;1;0;0.4;37;1.1;0.9
2758;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2759;2;0;0;0;0;37;1;0;10.5;37;1.1;0.9
2760;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2761;1;20.9;0.91;0;0;37;1;0;138;37;1.1;0.9
2762;1;62.7;7.88;0;0;37;1;0;138;37;1.1;0.9
2763;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2764;2;0;0;0;93.84;37;1;0;500;37;1.1;0.9
2765;2;0;0;0;0;37;1;0;15.75;37;1.1;0.9
2766;1;120;17.06;0;0;37;1;0;138;37;1.1;0.9
2767;2;0;0;0;0;37;1;0;15.75;37;1.1;0.9
2768;1;179.6;-123.68;0;0;37;1;0;500;37;1.1;0.9
2769;2;0;0;0;0;37;1;0;10.5;37;1.1;0.9
2770;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2771;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2772;2;0;0;0;0;37;1;0;15.75;37;1.1;0.9
2773;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2774;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2775;1;122.3;15.99;0;0;37;1;0;138;37;1.1;0.9
2776;1;0.1;-0.87;0;0;37;1;0;138;37;1.1;0.9
2777;2;0;0;0;0;37;1;0;11;37;1.1;0.9
2778;1;0.1;-25.04;0;0;37;1;0;138;37;1.1;0.9
2779;1;0.1;-70.58;0;386.94;37;1;0;500;37;1.1;0.9
2780;2;0;0;0;0;38;1;0;345;38;1.1;0.9
2781;2;0;1.78;0;0;38;1;0;345;38;1.1;0.9
2782;1;0.53;-0.4;0;0;38;1;0;138;38;1.1;0.9
2783;2;4.18;3.46;0;0;38;1;0;138;38;1.1;0.9
2784;1;7.49;4.58;0;0;38;1;0;138;38;1.1;0.9
2785;1;8.77;2.66;0;0;38;1;0;138;38;1.1;0.9
2786;1;16.56;7.02;0;0;38;1;0;138;38;1.1;0.9
2787;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2788;1;3.96;2.39;0;0;38;1;0;138;38;1.1;0.9
2789;1;4.7;1.87;0;0;38;1;0;138;38;1.1;0.9
2790;1;4.45;1.77;0;0;38;1;0;138;38;1.1;0.9
2791;1;9.41;3.64;0;0;38;1;0;138;38;1.1;0.9
2792;1;4.09;1.69;0;0;38;1;0;138;38;1.1;0.9
2793;1;5.85;2.2;0;0;38;1;0;138;38;1.1;0.9
2794;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2795;1;3.92;2.62;0;0;38;1;0;138;38;1.1;0.9
2796;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2797;1;3.31;1.1;0;0;38;1;0;138;38;1.1;0.9
2798;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2799;1;17.55;6.83;0;0;38;1;0;138;38;1.1;0.9
2800;1;0.85;0.38;0;0;38;1;0;138;38;1.1;0.9
2801;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2802;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2803;2;9.14;8.9;0;0;38;1;0;138;38;1.1;0.9
2804;1;0.2;0.18;0;0;38;1;0;138;38;1.1;0.9
2805;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2806;2;56.4;36.4;0;0;38;1;0;138;38;1.1;0.9
2807;1;2.29;1.2;0;0;38;1;0;138;38;1.1;0.9
2808;1;2.97;1.46;0;0;38;1;0;138;38;1.1;0.9
2809;1;0;0;0;-0.66;38;1;0;138;38;1.1;0.9
2810;1;2.74;1.14;0;0;38;1;0;138;38;1.1;0.9
2811;1;1.68;0.74;0;0;38;1;0;138;38;1.1;0.9
2812;1;0.3;0.11;0;0;38;1;0;138;38;1.1;0.9
2813;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2814;1;5.15;1.73;0;0;38;1;0;138;38;1.1;0.9
2815;1;36.64;-13.91;0;0;38;1;0;138;38;1.1;0.9
2816;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2817;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2818;1;41.59;-16.21;0;0;38;1;0;138;38;1.1;0.9
2819;1;8.32;3.24;0;0;38;1;0;138;38;1.1;0.9
2820;1;11.09;4.43;0;0;38;1;0;138;38;1.1;0.9
2821;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2822;1;5.77;5.42;0;0;38;1;0;138;38;1.1;0.9
2823;1;0.2;0.49;0;0;38;1;0;138;38;1.1;0.9
2824;1;0;0.38;0;0;38;1;0;138;38;1.1;0.9
2825;1;1.35;0.63;0;0;38;1;0;138;38;1.1;0.9
2826;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2827;2;23.51;39.5;0;0;38;1;0;138;38;1.1;0.9
2828;1;6.42;3.31;0;0;38;1;0;138;38;1.1;0.9
2829;1;3.74;0.56;0;0;38;1;0;138;38;1.1;0.9
2830;1;5.98;0.87;0;0;38;1;0;138;38;1.1;0.9
2831;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2832;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2833;1;21.92;-5.61;0;0;38;1;0;138;38;1.1;0.9
2834;1;6.72;2.64;0;0;38;1;0;138;38;1.1;0.9
2835;1;11.78;4.5;0;0;38;1;0;138;38;1.1;0.9
2836;1;6.23;2.47;0;0;38;1;0;138;38;1.1;0.9
2837;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2838;1;3.59;1.78;0;0;38;1;0;138;38;1.1;0.9
2839;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2840;1;0;0;0;0.17;38;1;0;138;38;1.1;0.9
2841;1;5.54;2.47;0;1.29;38;1;0;138;38;1.1;0.9
2842;2;20.23;22.11;0;-0.22;38;1;0;138;38;1.1;0.9
2843;1;4.04;1.71;0;0;38;1;0;138;38;1.1;0.9
2844;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2845;1;9.71;3.76;0;0;38;1;0;138;38;1.1;0.9
2846;1;4.73;1.87;0;0;38;1;0;138;38;1.1;0.9
2847;1;5.02;1.71;0;0;38;1;0;138;38;1.1;0.9
2848;1;5.13;1.61;0;0;38;1;0;138;38;1.1;0.9
2849;1;5.77;2.38;0;0;38;1;0;138;38;1.1;0.9
2850;1;4.17;1.7;0;0;38;1;0;138;38;1.1;0.9
2851;1;7.59;2.5;0;0;38;1;0;138;38;1.1;0.9
2852;1;0;0;0;0;38;1;0;138;38;1.1;0.9
2853;1;5.78;2.11;0;0;38;1;0;138;38;1.1;0.9
