fbus;tbus;r;x;b;rateA;rateB;rateC;ratio;angle;status;angmin;angmax
1561;1566;0.02165;0.04008;0.00386;119.22;143.07;178.83;0;0;1;-30;30
1562;1563;8.00E-05;0.00083;0;438;438;438;0;0;1;-30;30
1562;2806;0.0001;0.01;0;83.7;98.6;125.55;0;0;1;-30;30
1563;1567;0.02868;0.08818;0.00783;102;102;102;0;0;1;-30;30
1564;1565;0.01826;0.05537;0.00656;123;123;123;0;0;1;-30;30
1566;1569;0.0157;0.04736;0.0057;123;123;123;0;0;1;-30;30
1567;1568;8.00E-05;0.00083;0;438;438;438;0;0;1;-30;30
1570;1571;0.03653;0.06372;0.00608;119.26;143.11;178.89;0;0;1;-30;30
1571;1572;8.00E-05;0.00083;0;438;438;438;0;0;1;-30;30
1572;1929;0.0001;0.01;0;83.7;98.6;125.55;0;0;1;-30;30
1574;1577;0.0002;0.00067;7.00E-05;123;123;123;0;0;1;-30;30
1578;1607;0.01124;0.03982;0;45.66;54.79;82.18;0;0;1;-30;30
1578;1611;0.02836;0.1134;0;100.49;120.58;150.73;0;0;1;-30;30
1578;1615;0.054;0.12135;0;75.84;91.01;113.76;0;0;1;-30;30
1578;1632;0.04342;0.12411;0;51.72;62.07;77.59;0;0;1;-30;30
1578;1643;0;0.00022;0;50;60;90;0;0;1;-30;30
1579;1632;0.01103;0.04594;0;26.02;31.23;46.84;0;0;1;-30;30
1580;1585;0;0.00022;0;50;60;90;0;0;1;-30;30
1581;1610;0;0.00022;0;50;60;90;0;0;1;-30;30
1582;1585;0.01551;0.06772;0;73.15;87.77;109.72;0;0;1;-30;30
1582;1599;0.01835;0.0705;0;51.18;61.42;92.13;0;0;1;-30;30
1582;1610;0.02257;0.07445;0;107.13;128.55;160.69;0;0;1;-30;30
1582;1611;0.04614;0.15844;0;133.81;160.57;200.72;0;0;1;-30;30
1582;1631;0.01617;0.06784;0;77.5;93;116.25;0;0;1;-30;30
1582;1645;0;0.00022;0;50;60;90;0;0;1;-30;30
1583;1594;0.00254;0.01065;0;121.06;145.28;217.92;0;0;1;-30;30
1583;1625;0.0001;0.00051;0;120.35;144.42;216.64;0;0;1;-30;30
1584;1590;0.0025;0.0117;0;50;60;90;0;0;1;-30;30
1585;1627;0.00737;0.0322;0;63.66;76.39;95.49;0;0;1;-30;30
1586;1596;0.00103;0.00338;0;117.32;140.78;211.17;0;0;1;-30;30
1586;1636;0.00017;0.00068;0;118.93;142.71;214.07;0;0;1;-30;30
1587;1593;0.00605;0.02865;0;117.76;141.31;211.97;0;0;1;-30;30
1587;1596;0.00625;0.02326;0;115.78;138.94;208.41;0;0;1;-30;30
1588;1608;0;0.00022;0;50;60;90;0;0;1;-30;30
1589;1593;0.00311;0.01357;0;61.93;74.32;92.89;0;0;1;-30;30
1589;1634;0.00218;0.01033;0;62.15;74.58;93.23;0;0;1;-30;30
1590;1611;0.00935;0.03921;0;50;60;90;0;0;1;-30;30
1590;1648;0.00862;0.0296;0;50;60;90;0;0;1;-30;30
1591;1605;0.0003;0.00073;0;182.78;219.33;274.17;0;0;1;-30;30
1591;1647;0.00093;0.0031;0;183.07;219.68;274.6;0;0;1;-30;30
1592;1611;0.01165;0.02678;0;21.43;25.71;38.57;0;0;1;-30;30
1600;1593;0.00135;0.09601;0;301.07;361.28;541.92;0.99;0;1;-30;30
1600;1593;0.00139;0.09416;0;306.98;368.37;552.56;0.99;0;1;-30;30
1593;1606;0.00618;0.02812;0;190.69;228.82;286.03;0;0;1;-30;30
1593;1610;0.03235;0.14129;0;51.43;61.72;92.58;0;0;1;-30;30
1593;1615;0.00079;0.00376;0;75.67;90.8;113.5;0;0;1;-30;30
1593;1628;0.00275;0.00981;0;196.87;236.24;354.36;0;0;1;-30;30
1593;1632;0.01518;0.05429;0;84.27;101.12;126.4;0;0;1;-30;30
1593;1632;0.01489;0.05544;0;83.93;100.72;125.9;0;0;1;-30;30
1593;1641;0.01795;0.0668;0;56.39;67.67;84.59;0;0;1;-30;30
1593;1646;0.00713;0.02447;0;188.08;225.7;282.12;0;0;1;-30;30
1594;1628;0.0002;0.00092;0;121;145.2;217.8;0;0;1;-30;30
1595;1626;0;0.00028;0;50;60;90;0;0;1;-30;30
1597;1603;0.00018;0.00067;0;182.81;219.37;274.21;0;0;1;-30;30
1597;1626;0.00018;0.00064;0;182.59;219.1;273.88;0;0;1;-30;30
1598;1606;9.00E-05;0.00045;0;186.75;224.1;280.12;0;0;1;-30;30
1598;1647;0.00586;0.0246;0;186.53;223.84;279.8;0;0;1;-30;30
1599;1602;0;0.00022;0;50;60;90;0;0;1;-30;30
1600;1638;0.00161;0.02118;0;245.4;294.48;368.1;0;0;1;-30;30
1600;1638;0.00225;0.02425;0;214.03;256.84;321.05;0;0;1;-30;30
1600;1644;0.00166;0.02083;0;1064.51;1277.41;1596.76;0;0;1;-30;30
1601;1611;0.04258;0.19361;0;64.22;77.06;96.32;0;0;1;-30;30
1601;1634;0.00213;0.00957;0;62.35;74.82;93.52;0;0;1;-30;30
1603;1617;0.00105;0.00331;0;182.28;218.73;273.41;0;0;1;-30;30
1604;1637;0;0.00022;0;50;60;90;0;0;1;-30;30
1605;1626;0.00066;0.00211;0;137.55;165.06;206.32;0;0;1;-30;30
1605;1630;0;0.00028;0;50;60;90;0;0;1;-30;30
1607;1621;0;0.00028;0;50;60;90;0;0;1;-30;30
1608;1639;0.00233;0.008;0;73.97;88.76;110.96;0;0;1;-30;30
1608;1641;0.00238;0.00783;0;56.83;68.2;85.25;0;0;1;-30;30
1609;1610;6.00E-05;0.00022;0;94.84;113.81;142.26;0;0;1;-30;30
1609;1629;0.04289;0.08894;0;116.61;139.93;174.91;0;0;1;-30;30
1611;1613;0.00018;0.00083;0;185.88;223.06;278.82;0;0;1;-30;30
1611;1629;0.01141;0.02731;0;99.42;119.3;149.12;0;0;1;-30;30
1611;1633;0.00017;0.00077;0;170.88;205.05;256.32;0;0;1;-30;30
1638;1611;0.0011;0.06927;0;337.19;404.63;606.95;1.01;0;1;-30;30
1611;1639;0.02759;0.13057;0;74.95;89.94;112.42;0;0;1;-30;30
1611;1642;0.01843;0.0659;0;50;60;90;0;0;1;-30;30
1611;1648;0.02212;0.08233;0;50;60;90;0;0;1;-30;30
1611;1648;0.01927;0.06357;0;50;60;90;0;0;1;-30;30
1611;2048;0.0001;0.01;0;167.88;201.46;251.83;0;0;1;-30;30
1612;1632;0.01943;0.05335;0;108.15;129.78;194.67;0;0;1;-30;30
1612;1637;0.00225;0.00835;0;106.39;127.67;191.5;0;0;1;-30;30
1614;1616;0.00043;0.00095;0;50;60;90;0;0;1;-30;30
1614;1637;0.0022;0.00852;0;50;60;90;0;0;1;-30;30
1617;1622;0.00613;0.02375;0;184.38;221.25;276.57;0;0;1;-30;30
1618;1631;0.0055;0.02307;0;116.91;140.29;210.43;0;0;1;-30;30
1618;1636;0.00481;0.02167;0;119.06;142.87;214.31;0;0;1;-30;30
1619;1632;0;0.00022;0;50;60;90;0;0;1;-30;30
1620;1628;0;0.00028;0;50;60;90;0;0;1;-30;30
1622;1646;9.00E-05;0.00047;0;184.59;221.51;276.89;0;0;1;-30;30
1623;1632;0.00883;0.03675;0;23.65;28.38;42.57;0;0;1;-30;30
1624;1631;0;0.00028;0;50;60;90;0;0;1;-30;30
1625;1640;0.00634;0.02266;0;118.86;142.64;213.95;0;0;1;-30;30
1627;1631;0.00617;0.02036;0;64.4;77.28;96.6;0;0;1;-30;30
1635;1640;0.00083;0.00351;0;119.19;143.03;214.55;0;0;1;-30;30
1642;1648;0.00475;0.01632;0;50;60;90;0;0;1;-30;30
1649;1756;0.02817;0.05426;0;79.46;95.35;143.02;0;0;1;-30;30
1649;2309;0.0001;0.01;0;83.7;98.6;125.55;0;0;1;-30;30
1650;1675;0.01755;0.05612;0;50;60;90;0;0;1;-30;30
1650;1729;0.00125;0.1;0;40.22;48.26;72.4;1.00896;0;1;-30;30
1650;1750;0.01789;0.05496;0;43.89;52.67;65.84;0;0;1;-30;30
1651;1728;0.00046;0.00142;0;79.01;94.81;118.51;0;0;1;-30;30
1651;1819;0.00092;0.00236;0;60.88;73.06;91.32;0;0;1;-30;30
1652;1759;0.0452;0.11148;0;30.75;36.9;46.13;0;0;1;-30;30
1652;1806;0.01048;0.02771;0;40.72;48.87;73.3;0;0;1;-30;30
1653;1698;0.00271;0.07565;0;68.62;82.35;123.52;0.99;0;1;-30;30
1653;1698;0.00266;0.07732;0;67.14;80.57;120.86;0.99;0;1;-30;30
1653;1777;0.01342;0.07594;0;75.5;90.6;135.9;0;0;1;-30;30
1653;1777;0.01448;0.06989;0;81.57;97.89;146.83;0;0;1;-30;30
1794;1653;0.00047;0.0307;0;196.86;236.23;295.29;1.01;0;1;-30;30
1653;1892;0.0001;0.01;0;171.63;205.96;257.44;0;0;1;-30;30
1654;1784;0.03285;0.06973;0;63.28;75.94;94.92;0;0;1;-30;30
1654;1802;0.05994;0.1128;0;62.11;74.53;93.16;0;0;1;-30;30
1655;1695;0.01716;0.066;0;23.71;28.45;42.68;0;0;1;-30;30
1655;1706;0.01558;0.05374;0;50;60;90;0;0;1;-30;30
1655;1715;0.0082;0.03025;0;50;60;90;0;0;1;-30;30
1655;1765;0.03047;0.09738;0;50;60;90;0;0;1;-30;30
1684;1656;0.00125;0.1;0;50;60;90;1.00006;0;1;-30;30
1770;1657;0.00125;0.1;0;54.31;65.18;97.77;1.01;0;1;-30;30
1658;1687;0.00783;0.03052;0;13.67;16.41;24.61;0;0;1;-30;30
1658;1795;0.00637;0.02193;0;50;60;90;0;0;1;-30;30
1659;1694;0.00506;0.01969;0;54.4;65.28;97.93;0;0;1;-30;30
1659;1711;0.02403;0.08849;0;55.33;66.39;99.59;0;0;1;-30;30
1660;1708;0.00302;0.02253;0;50;60;90;0;0;1;-30;30
1660;1708;0.00298;0.02218;0;50;60;90;0;0;1;-30;30
1660;1709;0.002;0.07137;0;76.39;91.67;137.5;0.99;0;1;-30;30
1660;1709;0.00204;0.07005;0;77.83;93.39;140.09;0.99;0;1;-30;30
1712;1660;0.0004;0.0322;0;92.17;110.6;138.25;1.01;0;1;-30;30
1712;1660;0.00035;0.03286;0;90.32;108.38;135.47;1.01;0;1;-30;30
1660;1770;0.01476;0.08713;0;90.63;108.76;135.95;0;0;1;-30;30
1660;1777;0.00028;0.0025;0;113.06;135.67;169.59;0;0;1;-30;30
1660;1777;0.00059;0.00297;0;93.93;112.71;140.89;0;0;1;-30;30
1660;1800;0.00043;0.0039;0;283.48;340.18;425.23;0;0;1;-30;30
1661;1674;0.00505;0.01865;0;31.62;37.94;56.91;0;0;1;-30;30
1692;1661;0.0018;0.07284;0;72.03;86.44;129.65;0.99;0;1;-30;30
1661;1713;0.00125;0.1;0;45.22;54.26;81.4;1.01;0;1;-30;30
1661;1717;0.01791;0.05846;0;50;60;90;0;0;1;-30;30
1661;1767;0.0295;0.09295;0;59.12;70.94;106.42;0;0;1;-30;30
1661;1776;0.01779;0.07124;0;50;60;90;0;0;1;-30;30
1661;1789;0.00453;0.01369;0;80.44;96.53;144.8;0;0;1;-30;30
1661;1811;0.00125;0.1;0;45.22;54.26;81.4;1.01;0;1;-30;30
1661;1812;0.00125;0.1;0;45.22;54.26;81.4;1.01;0;1;-30;30
1662;1679;0.01816;0.04525;0;50;60;90;0;0;1;-30;30
1662;1698;0.01114;0.02623;0;50;60;90;0;0;1;-30;30
1663;1669;0.03172;0.0662;0;50;60;90;0;0;1;-30;30
1663;1731;0.00513;0.01844;0;50;60;90;0;0;1;-30;30
1663;1739;0.00081;0.00219;0;46.14;55.37;69.21;0;0;1;-30;30
1663;1797;0.0009;0.00238;0;57.2;68.64;85.8;0;0;1;-30;30
1664;1741;0.01807;0.05688;0;31.96;38.35;57.52;0;0;1;-30;30
1664;1773;0.00547;0.01655;0;22.1;26.52;33.15;0;0;1;-30;30
1665;1699;0.01516;0.0732;0;89.11;106.93;133.66;0;0;1;-30;30
1665;1777;0.00419;0.02431;0;139.44;167.33;251;0;0;1;-30;30
1665;1808;0.00125;0.1;0;29.58;35.5;53.24;1.01;0;1;-30;30
1665;1809;0.00125;0.1;0;29.58;35.5;53.24;1.01;0;1;-30;30
1665;1810;0.00125;0.1;0;29.58;35.5;53.24;1.01;0;1;-30;30
1665;2318;0.0001;0.01;0;83.7;98.6;125.55;0;0;1;-30;30
1666;1741;0.04967;0.14108;0;25.59;30.71;38.39;0;0;1;-30;30
1666;1768;0.01121;0.03792;0;28.44;34.12;42.65;0;0;1;-30;30
1667;1722;0.02269;0.07227;0;126.15;151.38;189.23;0;0;1;-30;30
1667;1732;0.01763;0.06587;0;113.31;135.97;169.97;0;0;1;-30;30
1803;1668;0.00125;0.1;0;32.11;38.53;57.8;1.01;0;1;-30;30
1669;1694;0.07552;0.14546;0;24.52;29.42;44.14;0;0;1;-30;30
1670;1767;0.01688;0.06491;0;35.23;42.28;63.42;0;0;1;-30;30
1670;1788;0.00659;0.01687;0;50;60;90;0;0;1;-30;30
1671;1700;0.00374;0.01015;0;52.97;63.56;79.45;0;0;1;-30;30
1671;1755;0.004;0.01128;0;50;60;90;0;0;1;-30;30
1672;1761;0.00884;0.02466;0;50;60;90;0;0;1;-30;30
1672;1767;0.00382;0.01066;0;81.69;98.03;122.54;0;0;1;-30;30
1672;1796;0.00868;0.0252;0;75.62;90.74;136.12;0;0;1;-30;30
1673;1732;0.00438;0.01069;0;96.46;115.75;144.69;0;0;1;-30;30
1673;1779;0.03135;0.06265;0;96.02;115.22;144.02;0;0;1;-30;30
1674;1726;0.00856;0.02569;0;30.64;36.77;55.15;0;0;1;-30;30
1675;1723;0.02295;0.065;0;50;60;90;0;0;1;-30;30
1676;1778;0.00432;0.0122;0;17.96;21.56;32.33;0;0;1;-30;30
1676;1817;0.0108;0.03049;0;16.71;20.05;30.08;0;0;1;-30;30
1677;1750;0.02709;0.08749;0;51.89;62.27;77.83;0;0;1;-30;30
1677;1784;0.0114;0.04438;0;32.16;38.59;48.23;0;0;1;-30;30
1678;1716;0.00401;0.03961;0;213.01;255.61;383.41;0;0;1;-30;30
1792;1678;0.00019;0.03263;0;211.64;253.97;380.96;1.01;0;1;-30;30
1680;1765;0.00579;0.0178;0;50;60;90;0;0;1;-30;30
1680;1805;0.01032;0.03719;0;36.1;43.32;64.98;0;0;1;-30;30
1681;1759;0.0324;0.123;0;50;60;90;0;0;1;-30;30
1681;1784;0.01286;0.03742;0;50;60;90;0;0;1;-30;30
1682;1695;0.026;0.07954;0;33.26;39.91;59.87;0;0;1;-30;30
1682;1750;0.04324;0.16822;0;28.34;34.01;51.02;0;0;1;-30;30
1682;1766;0.02268;0.08202;0;68.24;81.89;122.84;0;0;1;-30;30
1683;1793;0.0016;0.01402;0;458.39;550.07;687.59;0;0;1;-30;30
1684;1693;0.00125;0.1;0;52.01;62.41;93.61;1.00601;0;1;-30;30
1684;1749;0.00933;0.02741;0;58.41;70.1;87.62;0;0;1;-30;30
1684;1787;0.00918;0.02477;0;45.56;54.67;82;0;0;1;-30;30
1685;1699;0.02261;0.10552;0;134.34;161.21;241.81;0;0;1;-30;30
1685;1807;0.01481;0.08602;0;143.61;172.33;215.42;0;0;1;-30;30
1686;1699;0.0009;0.005;0;119.39;143.26;214.9;0;0;1;-30;30
1686;1705;0.00263;0.01551;0;213.22;255.87;319.84;0;0;1;-30;30
1687;1689;0.00319;0.0125;0;39.76;47.72;71.57;0;0;1;-30;30
1687;1737;0.0441;0.15211;0;50;60;90;0;0;1;-30;30
1687;1768;0.00334;0.01261;0;49.79;59.75;89.63;0;0;1;-30;30
1792;1687;0.00062;0.03629;0;172.5;207;310.5;1.01;0;1;-30;30
1687;1795;0.01599;0.03604;0;50;60;90;0;0;1;-30;30
1687;1819;0.00925;0.01645;0;71.08;85.29;106.62;0;0;1;-30;30
1688;1802;0.0182;0.03715;0;74.57;89.48;111.85;0;0;1;-30;30
1689;1768;0.00295;0.008;0;30.55;36.66;45.82;0;0;1;-30;30
1690;1720;0.05324;0.15483;0;50;60;90;0;0;1;-30;30
1690;1779;0.01714;0.05625;0;57.02;68.43;85.54;0;0;1;-30;30
1723;1691;0.00125;0.1;0;41.5;49.8;74.7;1.01;0;1;-30;30
1692;1699;0.00119;0.00573;0;103.77;124.53;155.66;0;0;1;-30;30
1694;1737;0.02765;0.09926;0;18.45;22.13;33.2;0;0;1;-30;30
1696;1717;0.02352;0.08656;0;50;60;90;0;0;1;-30;30
1696;1719;0.00476;0.01759;0;50;60;90;0;0;1;-30;30
1696;1786;0.03734;0.1288;0;24.95;29.94;44.91;0;0;1;-30;30
1696;1797;0.00495;0.01494;0;36.02;43.22;54.03;0;0;1;-30;30
1814;1697;0.00053;0.02122;0;405.22;486.26;729.39;1.01;0;1;-30;30
1698;1704;0.01142;0.02757;0;32.73;39.28;58.92;0;0;1;-30;30
1698;1756;0.03028;0.05831;0;79.38;95.26;142.88;0;0;1;-30;30
1699;1740;0.01104;0.04717;0;77.1;92.53;115.66;0;0;1;-30;30
1699;1799;0.00182;0.06035;0;71.14;85.37;106.71;0;0;1;-30;30
1700;1815;0.0014;0.00537;0;64.72;77.67;97.09;0;0;1;-30;30
1701;1703;0.00053;0.02122;0;271;325.2;487.79;1.01;0;1;-30;30
1701;1780;0.0001;0.00082;0;270.14;324.17;486.25;0;0;1;-30;30
1702;1707;0.0176;0.04771;0;50;60;90;0;0;1;-30;30
1702;1726;0.0242;0.06562;0;50;60;90;0;0;1;-30;30
1704;1813;0.0358;0.08423;0;32.37;38.84;48.55;0;0;1;-30;30
1705;1796;0.00276;0.07161;0;107.19;128.63;192.94;0.99;0;1;-30;30
1705;1796;0.00119;0.07315;0;105;125.99;188.99;0.99;0;1;-30;30
1705;1799;0.01212;0.05176;0;109.95;131.94;164.92;0;0;1;-30;30
1706;1750;0.03052;0.11565;0;50;60;90;0;0;1;-30;30
1707;1719;0.01959;0.07661;0;16.19;19.42;29.14;0;0;1;-30;30
1709;1733;0.00464;0.01758;0;50;60;90;0;0;1;-30;30
1709;1775;0.01781;0.05234;0;76.93;92.32;138.48;0;0;1;-30;30
1709;1781;0.01028;0.03957;0;105.33;126.4;189.6;0;0;1;-30;30
1709;1815;0.00186;0.00717;0;63.21;75.86;94.82;0;0;1;-30;30
1710;1774;0.01573;0.03767;0;48.66;58.4;73;0;0;1;-30;30
1710;1813;0.00631;0.01849;0;48.22;57.87;72.34;0;0;1;-30;30
1711;1754;0.02336;0.07437;0;42.61;51.13;76.69;0;0;1;-30;30
1780;1711;0.00069;0.04525;0;107.98;129.58;194.36;1.01;0;1;-30;30
1712;1721;0.00087;0.01097;0;322.25;386.7;580.05;0;0;1;-30;30
1712;1751;0.00208;0.02183;0;127.48;152.97;191.22;0;0;1;-30;30
1712;1804;0.00165;0.01428;0;375.47;450.56;675.85;0;0;1;-30;30
1780;1714;0.0004;0.03524;0;96.8;116.16;145.2;1.01;0;1;-30;30
1714;2307;0.0001;0.01;0;134.27;161.12;201.4;0;0;1;-30;30
1715;1749;0.02457;0.09557;0;50;60;90;0;0;1;-30;30
1716;1803;0.00291;0.01981;0;213.9;256.67;385.01;0;0;1;-30;30
1802;1718;0.00125;0.1;0;32.3;38.76;58.14;1.00649;0;1;-30;30
1719;1728;0.0058;0.0214;0;40.23;48.28;60.35;0;0;1;-30;30
1719;1728;0.00593;0.02311;0;37.39;44.87;56.08;0;0;1;-30;30
1719;1731;0.00935;0.02536;0;32.92;39.5;49.37;0;0;1;-30;30
1751;1719;0.00065;0.04604;0;202.83;243.4;304.24;1.01;0;1;-30;30
1719;1795;0.00795;0.03213;0;50;60;90;0;0;1;-30;30
1719;1797;0.00894;0.02734;0;36.13;43.36;54.2;0;0;1;-30;30
1720;1759;0.01866;0.05649;0;94.35;113.22;141.52;0;0;1;-30;30
1721;1818;0.00161;0.01464;0;319.39;383.27;574.9;0;0;1;-30;30
1722;1733;0.00653;0.02509;0;36.77;44.12;55.15;0;0;1;-30;30
1722;1741;0.03854;0.14403;0;18.77;22.53;33.79;0;0;1;-30;30
1722;1755;0.00404;0.0151;0;60.94;73.13;91.41;0;0;1;-30;30
1722;1764;0.00218;0.00668;0;75.06;90.07;112.58;0;0;1;-30;30
1722;1764;0.0015;0.00486;0;75.31;90.38;112.97;0;0;1;-30;30
1722;1778;0.00625;0.0237;0;21.8;26.16;39.23;0;0;1;-30;30
1723;1769;0.01033;0.03438;0;53.17;63.81;79.76;0;0;1;-30;30
1724;1762;0;0.00041;0;57.14;68.57;85.71;0;0;1;-30;30
1724;1774;0.0527;0.12128;0;50.82;60.99;76.23;0;0;1;-30;30
1725;1799;0.0009;0.00398;0;50;60;90;0;0;1;-30;30
1726;1795;0.02284;0.08716;0;50;60;90;0;0;1;-30;30
1804;1727;0.00053;0.02122;0;328.17;393.8;590.7;1.01;0;1;-30;30
1728;1768;0.00091;0.00252;0;93.34;112.01;140.01;0;0;1;-30;30
1817;1730;0.00125;0.1;0;35.79;42.95;64.42;1.01;0;1;-30;30
1732;1748;0.01972;0.05726;0;70.25;84.3;105.38;0;0;1;-30;30
1734;1767;0.0265;0.07788;0;48.39;58.07;72.59;0;0;1;-30;30
1734;1771;0.0155;0.0474;0;50;60;90;0;0;1;-30;30
1735;1795;0.00132;0.00429;0;50;60;90;0;0;1;-30;30
1735;1798;0.0053;0.021;0;50;60;90;0;0;1;-30;30
1803;1736;0.00125;0.1;0;32.11;38.53;57.8;1.01;0;1;-30;30
1738;1773;0.0222;0.06465;0;20.01;24.01;30.01;0;0;1;-30;30
1738;1798;0.00566;0.02274;0;50;60;90;0;0;1;-30;30
1739;1819;0.00062;0.00202;0;49.16;58.99;88.48;0;0;1;-30;30
1740;1770;0.00212;0.01147;0;132.81;159.37;199.21;0;0;1;-30;30
1740;1777;0.00781;0.03916;0;54.42;65.3;97.95;0;0;1;-30;30
1740;1807;0.01686;0.07207;0;126.92;152.3;228.45;0;0;1;-30;30
1741;1742;0.00125;0.1;0;45.05;54.05;81.08;1.01;0;1;-30;30
1741;1743;0.00125;0.1;0;45.05;54.05;81.08;1.01;0;1;-30;30
1741;1744;0.00125;0.1;0;45.05;54.05;81.08;1.01;0;1;-30;30
1741;1745;0.00125;0.1;0;45.05;54.05;81.08;1.01;0;1;-30;30
1741;1766;0.00043;0.00127;0;73.9;88.68;133.02;0;0;1;-30;30
1741;1785;0.02592;0.09306;0;19.04;22.84;34.26;0;0;1;-30;30
1741;1795;0.05863;0.17286;0;24.76;29.71;37.14;0;0;1;-30;30
1764;1746;0.00125;0.1;0;42.7;51.24;76.86;1.01;0;1;-30;30
1764;1747;0.00125;0.1;0;42.7;51.24;76.86;1.01;0;1;-30;30
1748;1757;0.00686;0.02366;0;87.57;105.09;131.36;0;0;1;-30;30
1749;1787;0.00074;0.00218;0;54.86;65.83;82.29;0;0;1;-30;30
1749;1788;0.03661;0.11537;0;50;60;90;0;0;1;-30;30
1807;1749;0.00168;0.07424;0;109.75;131.7;164.63;1;0;1;-30;30
1751;1758;0.00184;0.02018;0;111.56;133.88;200.81;0;0;1;-30;30
1751;1792;0.00063;0.00702;0;135.73;162.88;203.6;0;0;1;-30;30
1815;1752;0.00125;0.1;0;36.59;43.9;65.86;1.01;0;1;-30;30
1770;1753;0.00125;0.1;0;54.31;65.18;97.77;1.01;0;1;-30;30
1754;1786;0.02735;0.08037;0;35.41;42.49;63.74;0;0;1;-30;30
1757;1781;0.0077;0.02088;0;79.96;95.95;143.93;0;0;1;-30;30
1758;1780;0.00256;0.02765;0;216.45;259.74;389.61;0;0;1;-30;30
1758;1793;0.00147;0.01643;0;444.45;533.34;800.01;0;0;1;-30;30
1758;1799;0.00037;0.03483;0;127.51;153.02;191.27;1.01;0;1;-30;30
1758;1799;0.00037;0.03417;0;129.98;155.97;194.96;1.01;0;1;-30;30
1758;1814;0.0009;0.00943;0;453.96;544.75;817.13;0;0;1;-30;30
1760;1761;0.00078;0.00276;0;37.97;45.57;56.96;0;0;1;-30;30
1760;1796;0.01233;0.03441;0;57.6;69.12;103.68;0;0;1;-30;30
1763;1813;0.03888;0.13959;0;50;60;90;0;0;1;-30;30
1763;1816;0.0408;0.12991;0;50;60;90;0;0;1;-30;30
1767;1796;0.01021;0.03083;0;77.05;92.46;115.57;0;0;1;-30;30
1769;1775;0.01581;0.05034;0;42.38;50.85;76.28;0;0;1;-30;30
1769;1806;0.01249;0.04741;0;40.68;48.82;73.23;0;0;1;-30;30
1770;1790;0.00125;0.1;0;54.46;65.35;98.03;1.01;0;1;-30;30
1770;1791;0.00125;0.1;0;54.46;65.35;98.03;1.01;0;1;-30;30
1770;1801;0.00761;0.04603;0;100.86;121.03;181.55;0;0;1;-30;30
1772;1778;0.03511;0.10621;0;50;60;90;0;0;1;-30;30
1772;1813;0.10805;0.19199;0;50;60;90;0;0;1;-30;30
1776;1795;0.01352;0.04996;0;50;60;90;0;0;1;-30;30
1777;1800;0.00017;0.00106;0;270.61;324.73;487.09;0;0;1;-30;30
1778;1785;0.01568;0.05408;0;50;60;90;0;0;1;-30;30
1778;1817;0.01477;0.04518;0;16.27;19.52;29.28;0;0;1;-30;30
1803;1782;0.00125;0.1;0;32.11;38.53;57.8;1.01;0;1;-30;30
1815;1783;0.00125;0.1;0;36.59;43.9;65.86;1.01;0;1;-30;30
1789;1796;0.0146;0.05846;0;77.7;93.24;116.55;0;0;1;-30;30
1794;1804;0.00131;0.01467;0;291.02;349.23;436.53;0;0;1;-30;30
1796;1805;0.0108;0.03828;0;47.55;57.06;85.59;0;0;1;-30;30
1803;1820;0.0001;0.01;0;105.64;126.77;158.46;0;0;1;-30;30
1816;1817;0.01612;0.04932;0;50;60;90;0;0;1;-30;30
1820;1821;0.00029;0.02971;0;276.24;331.49;497.24;1.01;0;1;-30;30
1820;1822;0.00029;0.02971;0;276.24;331.49;497.24;1.01;0;1;-30;30
1820;1823;0.00029;0.02956;0;276.4;331.68;497.52;1.01;0;1;-30;30
1820;1824;0.0003;0.02971;0;276.2;331.44;497.16;1.01;0;1;-30;30
1820;1849;0.00137;0.01917;0.17578;524.43;629.32;943.97;0;0;1;-30;30
1820;1850;0.00118;0.01637;0.14957;562.62;675.14;1012.71;0;0;1;-30;30
1820;1886;0.00132;0.01078;0.09002;334.05;400.86;501.08;0;0;1;-30;30
1825;1826;0.01;0.1;0;73.29;87.95;131.92;1.01;0;1;-30;30
1835;1825;0.01;0.1;0;71.47;85.76;128.64;1.01;0;1;-30;30
1827;1828;0.01;0.1;0;73.36;88.04;132.05;1.01;0;1;-30;30
1835;1827;0.01;0.1;0;71.54;85.84;128.76;1.01;0;1;-30;30
1829;1830;0.00238;0.0476;0;157.5;189;283.5;1.0062;0;1;-30;30
1891;1829;0.01;0.1;0;154.52;185.43;278.14;1;0;1;-30;30
1831;1832;0.00238;0.0476;0;157.5;189;283.5;1.0062;0;1;-30;30
1891;1831;0.01;0.1;0;154.52;185.43;278.14;1;0;1;-30;30
1833;1834;0.00238;0.0476;0;157.5;189;283.5;1.0062;0;1;-30;30
1891;1833;0.01;0.1;0;154.52;185.43;278.14;1;0;1;-30;30
1835;1836;0.007;0.01917;0.06235;142.53;171.03;256.55;0;0;1;-30;30
1836;1864;0.0013;0.08888;0;141.3;169.56;254.34;0.99;0;1;-30;30
1837;1838;0.00024;0.00064;0.345;63.11;75.73;94.66;0;0;1;-30;30
1837;1839;0.00024;0.00064;0.345;63.11;75.73;94.66;0;0;1;-30;30
1837;1840;0.00078;0.00642;0.04351;228.73;274.48;343.1;0;0;1;-30;30
1837;1841;0.001;0.0082;0.0556;220.37;264.44;330.56;0;0;1;-30;30
1838;1904;0.01;0.1;0;88.95;106.74;133.43;0.99;0;1;-30;30
